date,symbol,qty,price,side,fee,slip
2014-01-31,TSLA,2720.0,12.095,LONG,13.600386743420477,0.0010083763725451565
2014-01-31,DXCM,8792.0,10.1175,LONG,43.95820959792259,0.0024766875928045125
2014-01-31,RMBS,9751.0,8.917,LONG,48.75435963440399,0.007024243095058488
2014-01-31,ENPH,848.0,7.4057,LONG,4.237855960349284,0.005734761198919259
2014-01-31,PPC,1591.0,10.7149,LONG,7.9567294991182145,0.0021897780716679184
2014-01-31,MU,597.0,23.0414,LONG,2.982573954416908,0.001423299006014136
2014-01-31,QXO,75.0,11.5029,LONG,1.0,0.734994101450276
2014-01-31,PKG,1653.0,64.61160000000001,LONG,8.262807612920245,0.011580232930522346
2014-01-31,AAON,5523.0,13.191500000000001,LONG,27.614619218798953,0.009258053697982943
2014-01-31,RGEN,1111.0,15.4883,LONG,5.556345198208865,0.008268983586173027
2014-01-31,GNTX,5336.0,16.197400000000002,LONG,26.681675256005555,0.0024120567536218118
2014-01-31,BX,1452.0,32.118900000000004,LONG,7.259791984952848,0.0026827248471168533
2014-01-31,AXON,650.0,16.066100000000002,LONG,3.251420631340141,0.00609777611549035
2014-01-31,FNV,578.0,48.458400000000005,LONG,2.8922963180903167,0.008396406904395888
2014-01-31,PNR,1566.0,49.9234,LONG,7.832041121732059,0.009159179495776756
2014-01-31,YPF,543.0,22.1945,LONG,2.7131152292258207,0.004456660244776707
2014-01-31,BAC,108.0,16.750500000000002,LONG,1.0,0.0004739774673531447
2014-02-28,AAON,5523.0,13.2674,SHORT,27.615000000000002,0.012606856136055649
2014-02-28,AIZ,188.0,65.6354,LONG,1.0,0.005356823396577674
2014-02-28,AMP,612.0,109.0018,LONG,3.0607393006950923,0.011833630965853997
2014-02-28,AXON,708.0,19.233,LONG,3.540067827934343,0.0029623017096635784
2014-02-28,BAC,108.0,16.529500000000002,SHORT,1.0,0.0004553809266107662
2014-02-28,BAH,1406.0,20.079,LONG,7.0307058040725146,0.002721630516694893
2014-02-28,BMA,860.0,18.1324,LONG,4.2978565736891445,0.018535506990740788
2014-02-28,BX,1452.0,32.7015,SHORT,7.26,0.0030818972777579626
2014-02-28,DXCM,1663.0,11.276900000000001,LONG,8.31463121246428,0.0019173288015591821
2014-02-28,ELS,5857.0,20.1283,LONG,29.286780964995515,0.0033312735133006954
2014-02-28,ENPH,848.0,8.0646,SHORT,4.24,0.005391443451856324
2014-02-28,FNV,285.0,51.1411,SHORT,1.4274390563684227,0.008931523631525865
2014-02-28,GNTX,5336.0,15.680200000000001,SHORT,26.68,0.0047901794512543346
2014-02-28,INCY,41.0,64.2638,LONG,1.0,0.003762664361827563
2014-02-28,KMB,399.0,105.7699,LONG,1.9970656325887286,0.006882315844107663
2014-02-28,MA,1198.0,77.7266,LONG,5.987827494974823,0.006642210297145251
2014-02-28,MU,597.0,24.189,SHORT,2.985,0.000979097991379937
2014-02-28,PKG,1653.0,72.8662,SHORT,8.265,0.02384797068216764
2014-02-28,PNR,1566.0,54.2561,SHORT,7.830000000000001,0.009617830154720907
2014-02-28,PPC,1142.0,11.2219,SHORT,5.709242210002386,0.0030393038177677235
2014-02-28,QXO,75.0,9.856300000000001,SHORT,1.0,0.8981891397035346
2014-02-28,RGEN,1111.0,14.9631,SHORT,5.555,0.006938937346419444
2014-02-28,RMBS,9751.0,9.214,SHORT,48.755,0.006022680524914594
2014-02-28,ROL,2990.0,8.6737,LONG,14.95183304437046,0.003591686505331731
2014-02-28,STN,412.0,30.6822,LONG,2.0590350229873624,0.017210879562684703
2014-02-28,TPL,1829.0,14.1903,LONG,9.146792012978892,0.012659959557173727
2014-02-28,TSLA,525.0,16.32,SHORT,2.62697549305589,0.0006754856500046426
2014-02-28,UI,953.0,49.4196,LONG,4.765339749085384,0.00955793349974381
2014-02-28,WAL,2284.0,23.169600000000003,LONG,11.421904777210905,0.00962285940938296
2014-02-28,YPF,543.0,26.903000000000002,SHORT,2.715,0.006979023586472096
2014-03-31,AGCO,1708.0,48.5722,LONG,8.540364695488364,0.0054034748622614984
2014-03-31,AIZ,188.0,64.95270000000001,SHORT,1.0,0.007338117585846708
2014-03-31,AMP,612.0,110.06030000000001,SHORT,3.06,0.00965493699631672
2014-03-31,AXON,1358.0,18.2854,SHORT,6.79,0.004553805467326341
2014-03-31,BAH,1406.0,20.9963,SHORT,7.03,0.006004688204683057
2014-03-31,BBY,424.0,25.736900000000002,LONG,2.119133942543536,0.0016301964003736082
2014-03-31,BMA,860.0,21.7771,SHORT,4.3,0.013754473703770932
2014-03-31,BRK.A,0.0,187363.59910000002,LONG,1.0,13.549113670952146
2014-03-31,DOX,3234.0,46.4684,LONG,16.17028689864548,0.00844697001849412
2014-03-31,DXCM,10455.0,10.335,SHORT,52.275,0.004985584126316949
2014-03-31,ELS,5857.0,20.319200000000002,SHORT,29.285,0.005756048644591228
2014-03-31,FNV,293.0,45.8536,SHORT,1.465,0.0063652848051655424
2014-03-31,GLW,3289.0,20.8216,LONG,16.446784193665465,0.0015673959829550907
2014-03-31,INCY,41.0,53.516600000000004,SHORT,1.0,0.0034128449356480607
2014-03-31,KMB,399.0,105.6615,SHORT,1.995,0.005616342059906071
2014-03-31,KOF,79.0,105.5419,LONG,1.0,0.02191371545643144
2014-03-31,LYB,258.0,84.9315,LONG,1.2894775769244011,0.004419033575449921
2014-03-31,MA,1198.0,74.6939,SHORT,5.99,0.006096048080233236
2014-03-31,MKC.V,4200.0,35.943200000000004,LONG,20.99993233564461,0.16821362925159278
2014-03-31,MOG.B,1542.0,66.1041,LONG,7.707571739002366,0.42414226529627175
2014-03-31,NOV,54.0,68.952,LONG,1.0,0.0024682765794930917
2014-03-31,PPC,449.0,13.3939,SHORT,2.245,0.0018487730011678572
2014-03-31,ROL,2990.0,8.7775,SHORT,14.950000000000001,0.002962940384954514
2014-03-31,SPXC,166.0,24.7603,LONG,1.0,0.003878965743436647
2014-03-31,STN,412.0,30.523100000000003,SHORT,2.06,0.016913321507963323
2014-03-31,TPL,1829.0,13.4844,SHORT,9.145,0.00570959397343478
2014-03-31,TSLA,2195.0,13.896,SHORT,10.975,0.0006588677722471066
