date,symbol,qty,price,side,fee,slip
2015-01-30,PPC,6112.0,20.6039,LONG,30.558344201013885,0.008935591666412248
2015-01-30,TSLA,6666.0,13.5746,LONG,33.33187863834032,0.0012738048402620732
2015-01-30,GGAL,4743.0,13.7108,LONG,23.713438034819994,0.01537418255367149
2015-01-30,GLW,5295.0,23.7725,LONG,26.476509196213748,0.0024929961780092327
2015-01-30,STLD,5644.0,17.044900000000002,LONG,28.218480915632277,0.004888471126525748
2015-01-30,IDCC,921.0,49.9936,LONG,4.607055843892797,0.013624442486068939
2015-01-30,SHW,1127.0,90.4304,LONG,5.6348851672644695,0.0071494096079399334
2015-01-30,AUGO,6645.0,0.4888,LONG,32.4812355168301,0.03677255306189471
2015-01-30,YPF,27.0,23.451800000000002,LONG,1.0,0.0018296026333044612
2015-01-30,MPLX,560.0,78.1374,LONG,2.800334242568281,0.028368922039993798
2015-01-30,EA,13.0,54.862100000000005,LONG,1.0,0.002088607426863894
2015-01-30,FLEX,674.0,8.089500000000001,LONG,3.367890822524034,0.0007953173012501887
2015-01-30,ORLY,2734.0,12.4917,LONG,13.671558654944262,0.0009835182484709433
2015-01-30,MRCY,1080.0,15.787600000000001,LONG,5.398056572741159,0.007589713579585889
2015-01-30,SWKS,16.0,83.053,LONG,1.0,0.003023042865805799
2015-01-30,LUV,80.0,45.182,LONG,1.0,0.0019563888167898114
2015-02-27,AAPL,759.0,32.116,LONG,3.7943243372801425,0.0010017434766451106
2015-02-27,ALSN,2256.0,31.827,LONG,11.282158389757017,0.007031586039162336
2015-02-27,AUGO,6645.0,0.44320000000000004,SHORT,29.451823082357468,0.026118195901317174
2015-02-27,CDW,295.0,37.6332,LONG,1.476849866568944,0.003246549702093664
2015-02-27,CENX,2236.0,18.9768,LONG,11.181199731802458,0.0067985590307102
2015-02-27,CLX,258.0,108.64840000000001,LONG,1.2920148578065929,0.00843405943800054
2015-02-27,DXCM,2360.0,15.187600000000002,LONG,11.800432996507089,0.0026407306777799988
2015-02-27,EA,100.0,57.182500000000005,LONG,1.0,0.0024914006625570205
2015-02-27,ENPH,824.0,13.7871,LONG,4.118219782273729,0.0070895404225331145
2015-02-27,FHN,9463.0,14.2931,LONG,47.31748554703627,0.003113477839537801
2015-02-27,FLEX,674.0,8.859,SHORT,3.37,0.0007126114165627007
2015-02-27,GGAL,4743.0,17.3272,SHORT,23.715,0.0097017934252957
2015-02-27,GLW,247.0,24.401,LONG,1.2367569043913214,0.0009875601393245941
2015-02-27,IDCC,921.0,52.8506,SHORT,4.605,0.019364358143142888
2015-02-27,LUV,80.0,43.2381,SHORT,1.0,0.0019320333845087565
2015-02-27,MATX,152.0,39.476400000000005,LONG,1.0,0.0063504810616681045
2015-02-27,MHK,142.0,184.3642,LONG,1.0,0.014204658689387915
2015-02-27,MPLX,560.0,80.6977,SHORT,2.8000000000000003,0.02345642085599892
2015-02-27,MRCY,1080.0,17.011,SHORT,5.4,0.008953500334779398
2015-02-27,NXST,314.0,54.5382,LONG,1.570727870506445,0.00821131246253666
2015-02-27,ORLY,2734.0,13.873700000000001,SHORT,13.669999999999998,0.0017441166955961165
2015-02-27,POR,3627.0,37.301700000000004,LONG,18.132659385013362,0.011678788845598347
2015-02-27,PPC,1562.0,20.802200000000003,SHORT,7.8114263422174,0.0051458216500103685
2015-02-27,SEIC,293.0,43.0454,LONG,1.4636602020754277,0.00538489757488025
2015-02-27,SHW,1127.0,95.0575,SHORT,5.635,0.009110617301675688
2015-02-27,STLD,5644.0,18.2152,SHORT,28.22,0.004830325874166647
2015-02-27,SWKS,16.0,87.74690000000001,SHORT,1.0,0.003102396311752653
2015-02-27,TSLA,6666.0,13.5548,SHORT,33.33,0.0011937809644454174
2015-02-27,YPF,27.0,25.6877,SHORT,1.0,0.0022866601757282404
2015-03-31,AAPL,170.0,31.1066,SHORT,1.0,0.0008874443570313017
