date,symbol,qty,price,side,fee,slip
2014-01-31,PKG,354.0,64.6065,LONG,1.770451641341317,0.006468614109165489
2014-01-31,MPLX,506.0,45.2023,LONG,2.531330700262609,0.02005744758358187
2014-01-31,ILMN,155.0,147.7313,LONG,1.0,0.01249939655574619
2014-01-31,MKTX,365.0,62.755900000000004,LONG,1.822938731760425,0.015921538288868626
2014-01-31,GNTX,1412.0,16.1965,LONG,7.0621288070792865,0.0015318516029583112
2014-01-31,ALGN,385.0,59.427200000000006,LONG,1.9247925956016334,0.0071655726480157654
2014-01-31,CMG,2072.0,11.039800000000001,LONG,10.360458731669782,0.0006348108031940961
2014-01-31,RMBS,2567.0,8.9139,LONG,12.836271159444339,0.003935443009128004
2014-01-31,HTHT,3442.0,6.651000000000001,LONG,17.21153903627043,0.006005761223461747
2014-01-31,ROL,2733.0,8.3698,LONG,13.667396100494189,0.0016374397281787292
2014-01-31,BX,712.0,32.118300000000005,LONG,3.561169423785828,0.0021194946082813302
2014-01-31,AXON,1424.0,16.0685,LONG,7.12149290352734,0.008457247136402108
2014-01-31,AMZN,1275.0,17.935200000000002,LONG,6.377160000593776,0.0007197927749950192
2014-01-31,NVR,20.0,1153.5039000000002,LONG,1.0,0.09391922068996783
2014-01-31,CP,755.0,30.2988,LONG,3.7751246379274184,0.0027768101114880508
2014-01-31,POST,653.0,35.031600000000005,LONG,3.265345525239261,0.005803751870235937
2014-01-31,TSCO,1720.0,13.302900000000001,LONG,8.59804360476989,0.0009420153669873219
2014-01-31,ENPH,3091.0,7.4095,LONG,15.455564328466089,0.009465977402748085
2014-01-31,EVR,410.0,55.8525,LONG,2.0481944131563226,0.012461944617934848
2014-01-31,MA,302.0,75.6834,LONG,1.5112470405741152,0.00342458292842072
2014-01-31,SSB,372.0,61.5703,LONG,1.858183201147832,0.020284552067198543
2014-01-31,NFLX,3912.0,5.848,LONG,19.558766165383865,0.00040486291655475893
2014-01-31,META,366.0,62.5728,LONG,1.827891577923111,0.002842793018769668
2014-01-31,NOW,1803.0,12.687700000000001,LONG,9.015542805505996,0.0016841226004928437
2014-01-31,GSAT,751.0,30.464100000000002,LONG,3.7560320535516936,0.01413829420662392
2014-01-31,CL,374.0,61.232600000000005,LONG,1.8678944313351145,0.002600045463575222
2014-01-31,NVO,1153.0,19.837,LONG,5.766129368825261,0.001952187236206367
2014-01-31,AWK,537.0,42.573,LONG,2.6866614054650944,0.0030353930155299982
2014-01-31,BIIB,79.0,287.9965,LONG,1.0,0.02350262012831537
2014-01-31,NFG,304.0,75.3691,LONG,1.5176642254597805,0.00913860419151927
2014-02-28,AL,640.0,36.9545,LONG,3.201163741337901,0.00445165815794109
2014-02-28,ALGN,385.0,52.3222,SHORT,1.925,0.007785917409016703
2014-02-28,AMZN,1275.0,18.104,SHORT,6.375,0.0010237497664253507
2014-02-28,AWK,537.0,44.8359,SHORT,2.685,0.004116618758942295
2014-02-28,AXON,194.0,19.2281,SHORT,1.0,0.0018600253886860128
2014-02-28,BIIB,79.0,313.7815,SHORT,1.0,0.019209954353694905
2014-02-28,BKNG,18.0,1348.9004,LONG,1.0,0.060370648444720024
2014-02-28,BLDR,2748.0,8.6156,LONG,13.737862978215501,0.005566884564378741
2014-02-28,BTG,8243.0,2.8718000000000004,LONG,41.213588934646495,0.0017914323150300033
2014-02-28,BX,712.0,32.702200000000005,SHORT,3.56,0.0024031915005872156
2014-02-28,CGNX,1290.0,18.3431,LONG,6.450804009084749,0.006907814771839582
2014-02-28,CL,374.0,62.8271,SHORT,1.87,0.002876242011757185
2014-02-28,CMG,2072.0,11.3033,SHORT,10.36,0.0008706645501814344
2014-02-28,CP,755.0,31.3977,SHORT,3.775,0.0022801258583815104
2014-02-28,CRM,379.0,62.3733,LONG,1.896472667026382,0.0032524999530274493
2014-02-28,DAR,1172.0,20.1823,LONG,5.861397435204928,0.002270317373560129
2014-02-28,DLTR,432.0,54.773900000000005,LONG,2.1596311893816953,0.003928843369297954
2014-02-28,DXCM,2098.0,11.2771,LONG,10.490731728819108,0.002102752264032731
2014-02-28,ENPH,3091.0,8.0608,SHORT,15.455,0.009182755769844812
2014-02-28,EVR,410.0,55.627100000000006,SHORT,2.05,0.012938492452092734
2014-02-28,FANG,381.0,62.0829,LONG,1.9055024634444224,0.008469550159561775
2014-02-28,GNTX,1412.0,15.6821,SHORT,7.0600000000000005,0.0029092101905068887
2014-02-28,GSAT,751.0,34.0188,SHORT,3.755,0.03119960494074243
2014-02-28,HTHT,3442.0,6.8871,SHORT,17.21,0.0051720405828747954
2014-02-28,ILMN,13.0,166.65390000000002,SHORT,1.0,0.005937600599327438
2014-02-28,IPGP,330.0,71.7833,LONG,1.6480841611040191,0.013300408784229917
2014-02-28,JAZZ,156.0,151.95950000000002,LONG,1.0,0.014549124536569423
2014-02-28,JBTM,784.0,30.1719,LONG,3.9218501406643056,0.01186687508047545
2014-02-28,MA,302.0,77.7157,SHORT,1.51,0.0043028191135147
2014-02-28,META,366.0,68.4569,SHORT,1.83,0.0031027013114936835
2014-02-28,MKL,41.0,578.0823,LONG,1.0,0.08227155306003309
2014-02-28,MKTX,365.0,59.0272,SHORT,1.825,0.01276982283040886
2014-02-28,MNST,1918.0,12.334100000000001,LONG,9.590523123693565,0.0008189649477880515
2014-02-28,MPLX,506.0,47.9088,SHORT,2.53,0.02304142716382994
2014-02-28,NFG,304.0,75.11200000000001,SHORT,1.52,0.008025761592583834
2014-02-28,NFLX,3912.0,6.3658,SHORT,19.56,0.000293697673833337
2014-02-28,NOW,1803.0,13.609900000000001,SHORT,9.015,0.0020781742502822627
2014-02-28,NVMI,2088.0,11.3415,LONG,10.439805846640375,0.011516924102929442
2014-02-28,NVO,1153.0,23.762,SHORT,5.765,0.0029770091151394866
2014-02-28,NVR,20.0,1191.8608000000002,SHORT,1.0,0.1392252827450266
2014-02-28,NXST,554.0,42.6912,LONG,2.7713917582576255,0.01122897050755927
2014-02-28,OLED,685.0,34.545700000000004,LONG,3.4245223000126073,0.005685131296846748
2014-02-28,PKG,29.0,72.8846,SHORT,1.0,0.00536651589025594
2014-02-28,PODD,499.0,47.4147,LONG,2.494895596760925,0.00471438580812133
2014-02-28,POST,653.0,37.368,SHORT,3.265,0.0067577355283693925
2014-02-28,REGN,71.0,332.5247,LONG,1.0,0.024707935280931057
2014-02-28,RMBS,2567.0,9.2164,SHORT,12.835,0.003613955929475909
2014-02-28,ROL,2733.0,8.6667,SHORT,13.665000000000001,0.003476140003544544
2014-02-28,SSB,372.0,61.2162,SHORT,1.86,0.023773688953083405
2014-02-28,SSNC,1223.0,19.3454,LONG,6.115977261759847,0.0054260807997331675
2014-02-28,STN,771.0,30.686,LONG,3.8572639896440717,0.021029148412766263
2014-02-28,TMUS,776.0,30.504,LONG,3.8781311554896867,0.004001603695181851
2014-02-28,TPL,1669.0,14.1898,LONG,8.34292415477209,0.012191074883900062
2014-02-28,TSCO,1720.0,14.1104,SHORT,8.6,0.0016057747491493677
2014-02-28,TSLA,1449.0,16.3215,LONG,7.247444203658277,0.0008522776011317245
2014-02-28,UI,479.0,49.417100000000005,LONG,2.3939081206726462,0.007134138449617036
2014-02-28,UNP,262.0,90.1941,LONG,1.3114868637591246,0.004127454175159253
2014-03-31,AAON,1914.0,12.3954,LONG,9.569025219011557,0.008707784034010436
2014-03-31,ABCB,1017.0,23.3142,LONG,5.0870576708498225,0.014202431590099374
2014-03-31,AEE,575.0,41.2033,LONG,2.876903974048565,0.003276151571098839
2014-03-31,AL,4.0,37.2877,SHORT,1.0,0.0023288616125446723
2014-03-31,AMZN,1410.0,16.8189,LONG,7.047608623418065,0.0006496462296714336
2014-03-31,AXON,66.0,18.291800000000002,LONG,1.0,0.001751356471865718
2014-03-31,BKNG,18.0,1191.8386,SHORT,1.0,0.05140999859318063
2014-03-31,BLDR,143.0,9.0988,SHORT,1.0,0.0012365755688818559
2014-03-31,BTG,8243.0,2.688,SHORT,41.215,0.0020366640025191976
2014-03-31,CGNX,1290.0,16.483,SHORT,6.45,0.003024135479049654
2014-03-31,CMG,2087.0,11.3619,LONG,10.432923486559357,0.0008519546668761333
2014-03-31,CRM,379.0,57.0863,SHORT,1.895,0.003729386085778162
2014-03-31,DAR,1172.0,20.017200000000003,SHORT,5.86,0.0028268725032983485
2014-03-31,DLTR,432.0,52.1775,SHORT,2.16,0.0024851540217032614
2014-03-31,DXCM,2098.0,10.3375,SHORT,10.49,0.0025093294343587268
2014-03-31,FANG,381.0,64.9432,SHORT,1.905,0.006777296971713105
2014-03-31,FNV,517.0,45.8678,LONG,2.58457138532056,0.007828310677706481
2014-03-31,GME,2307.0,10.276200000000001,LONG,11.535614961635119,0.0011878536357593544
2014-03-31,GNRC,402.0,58.981300000000005,LONG,2.009978696469406,0.011345114765227652
2014-03-31,GRMN,429.0,55.2648,LONG,2.1449229773941525,0.004794194281918353
2014-03-31,GSAT,596.0,39.778800000000004,LONG,2.981847641026437,0.028759444107098443
2014-03-31,ILMN,22.0,144.4797,LONG,1.0,0.006861409004244671
2014-03-31,IPGP,330.0,71.0694,SHORT,1.6500000000000001,0.010579929160137632
2014-03-31,JAZZ,156.0,138.66400000000002,SHORT,1.0,0.015973844781565
2014-03-31,JBTM,784.0,30.887,SHORT,3.92,0.013004454013459319
2014-03-31,LOGI,1592.0,14.894,LONG,7.960271573593074,0.0040276258990841396
2014-03-31,LSCC,3024.0,7.8421,LONG,15.118423945255213,0.0020820286953118438
2014-03-31,MKL,41.0,596.0408,SHORT,1.0,0.05922898345715953
2014-03-31,MNST,130.0,11.5755,LONG,1.0,0.0004851646654536022
2014-03-31,MPLX,493.0,48.1289,LONG,2.4637672264769526,0.02030699368671978
2014-03-31,NVMI,2088.0,11.189,SHORT,10.44,0.011019722772578996
2014-03-31,NXST,554.0,37.5107,SHORT,2.77,0.009297899464117352
2014-03-31,OLED,685.0,31.902800000000003,SHORT,3.4250000000000003,0.007204580430230464
2014-03-31,ORI,2079.0,11.405100000000001,LONG,10.394796423645028,0.002384222521936186
2014-03-31,PKG,325.0,70.36370000000001,SHORT,1.625,0.006260957240420531
2014-03-31,PNFP,632.0,37.5015,LONG,3.161601593246222,0.011466419606690276
2014-03-31,REGN,71.0,300.2595,SHORT,1.0,0.020475453509044634
2014-03-31,RIOT,1263.0,18.8004,LONG,6.317155298043328,0.03741499521489786
2014-03-31,ROL,2700.0,8.7834,LONG,13.49907245825071,0.002871185590724946
2014-03-31,SBRA,850.0,27.8974,LONG,4.24985456187884,0.0074153490602942625
2014-03-31,SSNC,1223.0,20.003400000000003,SHORT,6.115,0.006604135729301677
2014-03-31,STN,5.0,30.5472,LONG,1.0,0.007192490169492978
2014-03-31,TMUS,776.0,33.0274,SHORT,3.88,0.0025922788439904183
2014-03-31,TPL,88.0,13.4929,LONG,1.0,0.00275891241997416
2014-03-31,TRGP,239.0,99.271,LONG,1.1941209322063355,0.010987442608540446
2014-03-31,TSLA,1449.0,13.8961,SHORT,7.245,0.0006004668739265191
2014-03-31,UI,43.0,45.4542,LONG,1.0,0.004206613703148928
2014-03-31,ULTA,243.0,97.4508,LONG,1.216424915135477,0.010814550024560518
2014-03-31,UNP,9.0,93.8272,SHORT,1.0,0.0027602930465918177
2014-04-30,AAON,1914.0,12.592600000000001,SHORT,9.569999999999999,0.00736355948911032
2014-04-30,ABCB,1017.0,21.2623,SHORT,5.085,0.007658673287264017
2014-04-30,AEE,575.0,41.307,SHORT,2.875,0.0029993923534372855
2014-04-30,AL,636.0,35.862300000000005,SHORT,3.18,0.007661002826158012
2014-04-30,AMZN,1410.0,15.2056,SHORT,7.05,0.000862618862726065
2014-04-30,AXON,131.0,16.1518,LONG,1.0,0.0017865985563574583
2014-04-30,BLDR,2605.0,7.8462000000000005,SHORT,13.025,0.0037659065220935995
2014-04-30,BTG,7977.0,2.8914,LONG,39.88513331367183,0.0014211237300159067
2014-04-30,CGNX,1375.0,16.767400000000002,LONG,6.876123997384534,0.0038780695599061987
2014-04-30,CL,343.0,67.3031,LONG,1.7127494097550013,0.0031120572653259328
2014-04-30,CMG,2087.0,9.9692,SHORT,10.435,0.0007630996799774339
2014-04-30,CNC,1389.0,16.604100000000003,LONG,6.9438575467778065,0.004063046180745853
2014-04-30,DECK,1752.0,13.160200000000001,LONG,8.760060925260563,0.0018823954072922293
2014-04-30,DXCM,2843.0,8.112400000000001,LONG,14.213074633355314,0.002393081496606573
2014-04-30,ET,990.0,23.2974,LONG,4.948187820412603,0.0024159705034374652
2014-04-30,ETR,636.0,36.2516,LONG,3.1798078696968712,0.0015954264938535358
2014-04-30,FNV,517.0,48.1618,SHORT,2.585,0.008240707049426399
2014-04-30,GILD,294.0,78.49380000000001,LONG,1.4685696939293107,0.0037764507358125105
2014-04-30,GME,2307.0,9.918700000000001,SHORT,11.535,0.0013375824931557653
2014-04-30,GNRC,402.0,58.873200000000004,SHORT,2.0100000000000002,0.006807637164874642
2014-04-30,GRMN,429.0,57.0963,SHORT,2.145,0.003743588444670251
2014-04-30,GSAT,596.0,39.4099,SHORT,2.98,0.04006274742454039
2014-04-30,ICLR,595.0,38.7749,LONG,2.973124459027897,0.004851803196049356
2014-04-30,ILMN,11.0,132.03,LONG,1.0,0.006358013743299709
2014-04-30,JAZZ,171.0,134.9225,LONG,1.0,0.022494526493174266
2014-04-30,KDP,2584.0,8.9252,LONG,12.918148877004237,0.0022341258370983195
2014-04-30,LAD,310.0,74.2972,LONG,1.5518044598345662,0.017212773726786083
2014-04-30,LNG,408.0,56.456700000000005,LONG,2.0419492520196916,0.006688573260125217
2014-04-30,LOGI,122.0,13.4526,LONG,1.0,0.0026165664369657273
2014-04-30,LSCC,3024.0,8.4171,SHORT,15.120000000000001,0.0028987999579157334
2014-04-30,META,386.0,59.782700000000006,LONG,1.9282040026181262,0.002657261091501463
2014-04-30,MNST,2048.0,11.1583,SHORT,10.24,0.0017285123234752695
2014-04-30,MPLX,59.0,53.1456,SHORT,1.0,0.010501716715246008
2014-04-30,MRCY,1651.0,13.9688,LONG,8.257022584277333,0.00875159747720713
2014-04-30,NXST,579.0,39.863800000000005,LONG,2.8925479366753217,0.01382872273830183
2014-04-30,ORI,2079.0,11.511000000000001,SHORT,10.395,0.002930098141588833
2014-04-30,PNFP,632.0,34.560300000000005,SHORT,3.16,0.009673271130179111
2014-04-30,PODD,499.0,37.6208,SHORT,2.4950000000000006,0.009193376363285155
2014-04-30,PPC,1647.0,14.0007,LONG,8.234837483781092,0.0031098971408422956
2014-04-30,RIOT,1263.0,14.859100000000002,SHORT,6.315,0.05142540828290047
2014-04-30,ROL,2700.0,8.7314,SHORT,13.5,0.0025808506405043735
2014-04-30,SBRA,81.0,29.9658,SHORT,1.0,0.004150591065073785
2014-04-30,STAG,980.0,23.5363,LONG,4.898769030025991,0.0062872912763182204
2014-04-30,TPL,74.0,13.6927,SHORT,1.0,0.005751148213138012
2014-04-30,TRGP,239.0,107.9727,SHORT,1.195,0.017282192498638212
2014-04-30,UI,522.0,38.7194,SHORT,2.61,0.010571955957173399
2014-04-30,ULTA,243.0,87.7005,SHORT,1.215,0.009475288032437627
2014-04-30,UNP,11.0,95.21220000000001,SHORT,1.0,0.002805227938927092
2014-04-30,URI,246.0,93.84020000000001,LONG,1.2284774088938675,0.010154712226122256
2014-04-30,WAL,999.0,23.077,LONG,4.996447129454338,0.007041006422146341
2014-04-30,YPF,810.0,28.4662,LONG,4.050176924684173,0.006165065142097065
2014-05-30,AEIS,1215.0,19.5851,LONG,6.074513840874581,0.01506710991476689
2014-05-30,AL,576.0,41.266200000000005,LONG,2.881198154772554,0.006192598182394254
2014-05-30,AVGO,3364.0,7.0674,LONG,16.82159839619578,0.00042243786851764323
2014-05-30,AX,1238.0,19.214100000000002,LONG,6.18915714517327,0.0065708680806316625
2014-05-30,AXON,365.0,13.273900000000001,LONG,1.8234201858263412,0.003940010560629227
2014-05-30,BTG,7977.0,2.4187000000000003,SHORT,39.885,0.0013047646626482845
2014-05-30,CGNX,1375.0,17.523,SHORT,6.875,0.004900034924233242
2014-05-30,CL,5.0,68.40180000000001,LONG,1.0,0.0018070061684541897
2014-05-30,CMG,2173.0,10.942400000000001,LONG,10.864595940879521,0.000634097802815432
2014-05-30,CNC,1389.0,18.6279,SHORT,6.945,0.002107660961675513
2014-05-30,DECK,1752.0,12.879800000000001,SHORT,8.76,0.0018617070500963804
2014-05-30,DLTR,448.0,53.036100000000005,LONG,2.2417166861383286,0.00607738322818858
2014-05-30,DXCM,2843.0,8.4381,SHORT,14.215,0.0018768090139111666
2014-05-30,ENS,344.0,69.0504,LONG,1.7218747952768763,0.010404294874734583
2014-05-30,EPAM,565.0,42.0794,LONG,2.8257246462066927,0.009409352606863586
2014-05-30,ET,990.0,25.4769,SHORT,4.95,0.00305401455854183
2014-05-30,ETR,636.0,37.708,SHORT,3.18,0.0020468157667354356
