date,regime,weights_mode,effective_from,q_noise,r_noise,subfactor_w_ev_ebitda,subfactor_w_fcf_yield,subfactor_w_earnings_yield,subfactor_w_roic,subfactor_w_net_debt_ebitda,subfactor_w_gross_margin,subfactor_w_rev_growth_ttm,subfactor_w_eps_growth_fy1,subfactor_w_rev_growth_ntm,subfactor_w_return_12m_ex1,subfactor_w_return_6m,subfactor_w_return_12m,subfactor_w_eps_revision_1m,subfactor_w_delta_roic,subfactor_w_delta_gross_margin,subfactor_w_delta_oper_margin,subfactor_w_gp_over_assets,subfactor_w_accruals,subfactor_w_piotroski_f_score,subfactor_w_ev_ebit,subfactor_w_book_to_price,subfactor_w_rd_intensity,subfactor_w_high52w_proximity,subfactor_w_market_beta_756d,subfactor_w_idiosyncratic_vol_63d,factor_w_value,factor_w_quality,factor_w_growth,factor_w_momentum,factor_w_revisions,factor_w_prof_momentum,factor_w_lowvol
2014-01-31,NORMAL,dynamic,2014-01-31,0.0022922612116465,0.060314667828823,0.0494630936741255,0.057916543604377,3.6038474453230793e-17,0.0,0.0501672506233052,0.0791203083008538,3.202760756848128e-17,0.0388919059670984,0.0,0.2914494168727288,0.0,1.2746246411711355e-17,0.1002997308058557,7.561327903829173e-19,7.493817799228655e-19,0.1749786264226731,0.0,0.1429314079664715,8.845612210923421e-18,0.0,0.0091274383134551,8.561690718105775e-08,2.463563883889976e-18,5.390401657949185e-18,0.0056541918321483,0.11650707559195764,0.2722190525075377,0.038891905967098434,0.2914494168727288,0.1002997308058557,0.1749786264226731,0.005654191832148305
2014-02-28,CALM,dynamic,2014-02-28,0.0022922612116465,0.060314667828823,0.1635859578519831,1.0614697101625688e-18,0.0342176918808446,0.0405328703778082,0.0,0.0,0.042264873851566,0.0201217167546518,0.0879074165639566,0.1899687312409195,0.0553196073591729,1.0630074905290928e-17,0.0285299560019768,0.0590549256061171,0.0,0.0485796160134329,0.1011640335408703,0.0218310230525191,0.0498100996660234,0.0199720080962328,2.2081813625705365e-18,1.947395012045448e-07,5.7209154354495165e-19,0.0,0.0371392774024228,0.2177756578290605,0.2133382213767222,0.1502940071701744,0.24528833860009241,0.0285299560019768,0.10763454161955,0.0371392774024228
2014-03-31,CALM,dynamic,2014-03-31,0.0022922612116465,0.060314667828823,0.1903649722249937,0.193644927767915,0.09217445249998,0.0,0.1764276094072914,1.1498228043565381e-17,4.868426363808999e-18,5.028765853602564e-19,0.0,0.0959059566355193,0.0,0.0,0.0,0.0350226922826105,7.118661060542376e-18,0.023790081192338,0.0,6.3698870802361625e-18,5.6805744234653195e-18,7.19834813543877e-18,0.1768567393532603,0.0,4.756699621611075e-19,0.0158125686360914,9.820316680384578e-19,0.653041091846149,0.1764276094072914,5.3713029491692554e-18,0.0959059566355193,0.0,0.05881277347494851,0.0158125686360914
2014-04-30,CALM,dynamic,2014-04-30,0.0022873273237985,0.0580071509095511,3.9668388842524386e-17,0.0232110688480153,0.1146784044779125,0.0,9.938189037732685e-18,0.0,5.473781524978359e-18,0.0203731787317161,2.0884468190790938e-17,0.2123702790562499,9.542410012910717e-18,0.0,1.0404786163365514e-17,0.0585655585498729,7.337598747121797e-18,0.1436970346567162,0.0064762407151918,0.0848139979780236,6.2652703815574075e-18,0.1758815957829072,0.0489414037369471,2.473151733254598e-21,0.0,0.0,0.1109912374664469,0.3627124728457821,0.0912902386932154,0.020373178731716127,0.2123702790562499,1.0404786163365514e-17,0.20226259320658913,0.1109912374664469
2014-05-30,CALM,dynamic,2014-04-30,0.0022873273237985,0.0580071509095511,3.9668388842524386e-17,0.0232110688480153,0.1146784044779125,0.0,9.938189037732685e-18,0.0,5.473781524978359e-18,0.0203731787317161,2.0884468190790938e-17,0.2123702790562499,9.542410012910717e-18,0.0,1.0404786163365514e-17,0.0585655585498729,7.337598747121797e-18,0.1436970346567162,0.0064762407151918,0.0848139979780236,6.2652703815574075e-18,0.1758815957829072,0.0489414037369471,2.473151733254598e-21,0.0,0.0,0.1109912374664469,0.3627124728457821,0.0912902386932154,0.020373178731716127,0.2123702790562499,1.0404786163365514e-17,0.20226259320658913,0.1109912374664469
2014-06-30,CALM,dynamic,2014-06-30,0.0022873273237985,0.0580071509095511,0.0003900835313643,0.0003395951474284,0.1385996901472432,1.3884004875021506e-17,0.0124503025553669,0.0411913455199996,0.0523013908578833,0.0112397944126817,0.023017550204351,0.4400209295476193,0.0145494632716507,0.0,0.013534011582505,0.0600080518926467,1.219710881338535e-19,0.0591855550822979,0.0,0.1331722352672728,0.0,0.0,0.0,9.796885632991703e-10,3.329173552737719e-18,3.5840596835550844e-35,0.0,0.1393293688260359,0.18681388432232787,0.086558735474916,0.45457039281927,0.013534011582505,0.1191936069749446,3.5840596835550844e-35
2014-07-31,NORMAL,dynamic,2014-07-31,0.0023115313881572,0.0631720663217127,0.0,0.0222684841859315,0.0,0.0621919808181124,0.0,0.049523575489133,0.0,0.0254667200745164,0.0511021702062258,0.3803172469211223,0.0,2.7173828477869967e-17,0.0059110300534885,0.0675555728856077,0.0,0.1040792199009543,2.215071320330572e-18,0.0,1.1071071634787002e-18,0.0334161399749593,0.1133571316000628,1.7974712481571146e-11,1.677112975687202e-17,2.532978660778312e-18,0.0848107278719107,0.1690417557609536,0.11171555632522011,0.07656889028074221,0.3803172469211223,0.0059110300534885,0.17163479278656202,0.0848107278719107
2014-08-29,CALM,dynamic,2014-07-31,0.0023115313881572,0.0631720663217127,0.0,0.0222684841859315,0.0,0.0621919808181124,0.0,0.049523575489133,0.0,0.0254667200745164,0.0511021702062258,0.3803172469211223,0.0,2.7173828477869967e-17,0.0059110300534885,0.0675555728856077,0.0,0.1040792199009543,2.215071320330572e-18,0.0,1.1071071634787002e-18,0.0334161399749593,0.1133571316000628,1.7974712481571146e-11,1.677112975687202e-17,2.532978660778312e-18,0.0848107278719107,0.1690417557609536,0.11171555632522011,0.07656889028074221,0.3803172469211223,0.0059110300534885,0.17163479278656202,0.0848107278719107
2014-09-30,NORMAL,dynamic,2014-09-30,0.0023115313881572,0.0631720663217127,0.0519445875506409,0.1549708735339149,6.7364795714985456e-18,0.0500177743133826,0.0128804935102154,8.857911528311094e-18,8.987994268577654e-19,0.0364039755445739,0.008105500762202,0.3745596703753954,0.0144789538733173,0.0,1.6247164101527257e-19,1.2932457755262649e-18,2.4373791665954387e-19,0.0293929925099687,0.0716017506282111,1.3998971353800605e-19,2.2476283227671796e-18,0.0373848761762744,3.9388356429108323e-19,1.350593560343102e-09,0.0,0.1138744334935793,0.0443841163777299,0.2443003372608302,0.13450001980240267,0.044509476306775896,0.3890386242487127,1.6247164101527257e-19,0.0293929925099687,0.1582585498713092
2014-10-31,CALM,dynamic,2014-10-31,0.0023096200613209,0.06411228443017,0.0,0.0318950006990027,1.8905171541036305e-17,0.0627369160253525,0.0,9.462462324358085e-18,0.0,6.9057544702534286e-18,0.0509016252739836,0.4449762616798454,2.884866467002383e-17,1.2388234782521097e-17,0.0457296112484455,0.0390993585982643,0.010024076462589,0.1798598396859566,0.0420059004122088,0.0555447211150632,0.0,0.0353129379742819,6.0582331173259065e-18,1.0682636720801966e-11,5.561079326142517e-18,0.0,0.0019137508143234,0.06720793867328462,0.16028753756330716,0.050901625273983606,0.44497626167984544,0.0457296112484455,0.2289832747468099,0.0019137508143234
