date,regime,weights_mode,q_noise,r_noise,subfactor_w_ev_ebitda,subfactor_w_fcf_yield,subfactor_w_earnings_yield,subfactor_w_roic,subfactor_w_net_debt_ebitda,subfactor_w_gross_margin,subfactor_w_rev_growth_ttm,subfactor_w_eps_growth_fy1,subfactor_w_rev_growth_ntm,subfactor_w_return_12m_ex1,subfactor_w_return_6m,subfactor_w_return_12m,subfactor_w_eps_revision_1m,subfactor_w_delta_roic,subfactor_w_delta_gross_margin,subfactor_w_delta_oper_margin,subfactor_w_gp_over_assets,subfactor_w_accruals,subfactor_w_piotroski_f_score,subfactor_w_ev_ebit,subfactor_w_book_to_price,subfactor_w_rd_intensity,subfactor_w_high52w_proximity,subfactor_w_market_beta_756d,subfactor_w_idiosyncratic_vol_63d,factor_w_value,factor_w_quality,factor_w_growth,factor_w_momentum,factor_w_revisions,factor_w_prof_momentum,factor_w_lowvol
2014-01-30,NORMAL,dynamic,0.0018093920030899,0.0344820584925905,0.1421556293503311,4.238919125326536e-18,1.912066344225046e-18,4.731333623811988e-18,0.0,0.010343682892567,0.1253137456001165,4.9557827962374686e-18,0.1555592903008471,0.0401325957573364,0.1328122402852536,2.1929128203768205e-17,2.6217130996910908e-18,0.0197272848852101,0.0549985162230166,2.9897371014418783e-18,5.5120937697385435e-19,0.0197399232512909,2.1741026116537437e-18,0.1814936204786603,2.8503764031132328e-18,1.6747729541632982e-10,0.0299516082647684,3.557717058291715e-18,0.087771862543124,0.3236492498289914,0.030083606311335203,0.2808730359009636,0.20289644430735843,2.6217130996910908e-18,0.0747258011082267,0.087771862543124
2014-02-28,CALM,dynamic,0.0021935321991543,0.0204341430950691,0.1617957370626988,3.330251516633656e-18,0.0518973595252264,0.0329885615245089,2.5668401620252104e-18,0.0,0.0857778340823801,0.0231402002096513,0.0820396690422822,0.1099310814665551,0.0513706508730985,0.0,0.032011426268182,0.0732700549268528,0.0,0.0,0.0948260054047488,0.0536010227949929,0.0607186322341075,0.0401108343752905,0.0,0.0,0.0,0.0,0.0465209302094236,0.2538039309632157,0.2421342219583581,0.1909577033343136,0.16130173233965361,0.032011426268182,0.0732700549268528,0.0465209302094236
2014-03-31,CALM,dynamic,0.0021935321991543,0.0204341430950691,0.1763579236399958,0.1614894750514099,0.099518053040562,0.0,0.1417831751282231,0.0,1.781627195370737e-18,2.8832932686262687e-18,0.0228635038337295,3.7514866215330364e-20,7.1953341309410215e-19,0.0,0.0,0.0729622321922121,0.0327768410755171,0.0,0.0241351867919665,2.0976998400962467e-18,0.0,5.2706847255156644e-20,0.1424309098586908,1.4137092614868683e-10,0.075899861544043,0.0376730720485207,0.0121097656537578,0.5797963615906585,0.16591836206156052,0.022863503833729502,0.075899861544043,0.0,0.10573907326772919,0.0497828377022785
2014-04-30,CALM,dynamic,0.0018545268692428,0.0219499561095509,0.0869738576805121,0.0481604116688062,0.0053700459438216,0.0,0.0,1.414448836118245e-17,1.1151079595096884e-17,0.0,0.0,0.1386734444099446,0.0,3.393781115713372e-17,0.0,0.1613144184475898,0.017897258580339,0.0,0.0453880181687209,0.091117773393045,0.0,0.0663821480466456,0.1416043037510267,3.2626031001358986e-18,0.1263253087218284,0.0,0.0707930111877195,0.34849076709081217,0.1365057915617659,1.1151079595096884e-17,0.264998753131773,0.0,0.1792116770279288,0.0707930111877195
2014-05-30,CALM,dynamic,0.0018545268692428,0.0219499561095509,0.0869738576805121,0.0481604116688062,0.0053700459438216,0.0,0.0,1.414448836118245e-17,1.1151079595096884e-17,0.0,0.0,0.1386734444099446,0.0,3.393781115713372e-17,0.0,0.1613144184475898,0.017897258580339,0.0,0.0453880181687209,0.091117773393045,0.0,0.0663821480466456,0.1416043037510267,3.2626031001358986e-18,0.1263253087218284,0.0,0.0707930111877195,0.34849076709081217,0.1365057915617659,1.1151079595096884e-17,0.264998753131773,0.0,0.1792116770279288,0.0707930111877195
2014-06-30,CALM,dynamic,0.0018545268692428,0.0219499561095509,2.603963392413578e-18,0.0629079826726355,0.1063557442958245,0.0,0.0533250142216554,0.0514584445530564,0.0503003949928941,0.0,0.0112860846142807,0.3270469469014523,0.0204428356428888,1.0786489758787383e-19,0.0,0.1467064500379991,0.0,0.0,3.787619238904226e-18,0.0997688661304017,0.0,0.0704012359369109,0.0,0.0,0.0,0.0,0.0,0.23966496290537093,0.2045523249051135,0.061586479607174796,0.3474897825443411,0.0,0.1467064500379991,0.0
2014-07-31,NORMAL,dynamic,0.0017976914522078,0.0298520028416175,0.0620778918602858,0.0586775293688113,1.9265702864391073e-17,0.0749717447176734,0.0,1.4001910048773218e-17,0.0,0.0,0.0452398025209463,0.4995832068134535,9.199734468615298e-18,3.1572530091700176e-17,0.0,0.0048211690108963,0.0604051070048368,8.541140262004359e-18,0.0004412849788129,0.0147812375555292,0.0123484121728682,0.0191230187208511,0.1281844097803703,0.0,0.0,2.343950395577565e-18,0.0193451854946642,0.2680628497303185,0.10254267942488371,0.0452398025209463,0.49958320681345353,0.0,0.06522627601573311,0.019345185494664203
2014-08-29,CALM,dynamic,0.0017976914522078,0.0298520028416175,0.0620778918602858,0.0586775293688113,1.9265702864391073e-17,0.0749717447176734,0.0,1.4001910048773218e-17,0.0,0.0,0.0452398025209463,0.4995832068134535,9.199734468615298e-18,3.1572530091700176e-17,0.0,0.0048211690108963,0.0604051070048368,8.541140262004359e-18,0.0004412849788129,0.0147812375555292,0.0123484121728682,0.0191230187208511,0.1281844097803703,0.0,0.0,2.343950395577565e-18,0.0193451854946642,0.2680628497303185,0.10254267942488371,0.0452398025209463,0.49958320681345353,0.0,0.06522627601573311,0.019345185494664203
2014-09-30,NORMAL,dynamic,0.0017976914522078,0.0298520028416175,0.0901962116394466,0.1971757308686815,0.0,0.0142815974959852,0.0407335685337528,0.0,4.495794809561314e-19,1.3847254802705209e-18,8.418459914538912e-19,0.3095899176100871,0.0077866576156241,0.0,1.4373248453233482e-18,7.296870802359731e-19,0.0639891724607828,4.0096625471204955e-18,0.0641065634389436,1.804628074914572e-18,3.1831242280266417e-19,0.0290971771003433,1.5840344461214769e-18,0.0,3.0405787075203905e-19,0.1213746048457377,0.0616687983906147,0.31646911960847146,0.11912172946868159,2.6761509526805435e-18,0.31737657522571117,1.4373248453233482e-18,0.0639891724607828,0.1830434032363524
2014-10-31,CALM,dynamic,0.0016935925097003,0.03232886832473,0.0396888920608996,0.0809046380560408,0.0,0.0480806473635087,0.0,5.394936492861056e-19,0.0225308110094908,0.0,0.0336893703470587,0.4540226755634884,0.0,1.58204267389767e-17,0.0445127223331449,2.232480473615979e-19,0.1141729820735338,0.0040719589631114,0.0605041650401876,0.0055205405935068,3.5345238905356673e-19,0.0,0.0,4.2874492180335e-14,0.0445998677018758,0.0156138699565241,0.0320868589375852,0.1205935301169404,0.11410535299724597,0.05622018135654949,0.4986225432653642,0.0445127223331449,0.1182449410366452,0.0477007288941093
2014-11-28,CALM,dynamic,0.0016935925097003,0.03232886832473,0.0396888920608996,0.0809046380560408,0.0,0.0480806473635087,0.0,5.394936492861056e-19,0.0225308110094908,0.0,0.0336893703470587,0.4540226755634884,0.0,1.58204267389767e-17,0.0445127223331449,2.232480473615979e-19,0.1141729820735338,0.0040719589631114,0.0605041650401876,0.0055205405935068,3.5345238905356673e-19,0.0,0.0,4.2874492180335e-14,0.0445998677018758,0.0156138699565241,0.0320868589375852,0.1205935301169404,0.11410535299724597,0.05622018135654949,0.4986225432653642,0.0445127223331449,0.1182449410366452,0.0477007288941093
2014-12-31,NORMAL,dynamic,0.0016935925097003,0.03232886832473,2.293617181353527e-18,0.0469125475798985,0.0,0.0,0.1422224527559937,0.0,1.0075455689257653e-18,0.0,0.0,0.2050831615390753,0.0833127227048927,0.0,0.0153385299195672,0.0695495302381519,0.0,0.0,0.1346199163524505,0.0743259740260782,0.017127959753901,0.0,0.1111969530323817,7.121255953949352e-10,0.098084785717432,0.0022254656680512,0.0,0.15810950061228018,0.368296303600549,1.0075455689257653e-18,0.3864806699614,0.0153385299195672,0.0695495302381519,0.0022254656680512
2015-01-30,NORMAL,dynamic,0.0016935925097003,0.03232886832473,2.293617181353527e-18,0.0469125475798985,0.0,0.0,0.1422224527559937,0.0,1.0075455689257653e-18,0.0,0.0,0.2050831615390753,0.0833127227048927,0.0,0.0153385299195672,0.0695495302381519,0.0,0.0,0.1346199163524505,0.0743259740260782,0.017127959753901,0.0,0.1111969530323817,7.121255953949352e-10,0.098084785717432,0.0022254656680512,0.0,0.15810950061228018,0.368296303600549,1.0075455689257653e-18,0.3864806699614,0.0153385299195672,0.0695495302381519,0.0022254656680512
2015-02-27,CALM,dynamic,0.0017375403807466,0.0318718017005693,3.7825966553709984e-17,0.0076838156617584,1.819300186034919e-17,0.0661702853641751,0.0848121259935842,6.4434240500892676e-18,2.3766296625969044e-18,1.485921041277864e-18,0.0570327037175828,0.5223872546910159,0.0636896120389368,7.51271686253188e-17,0.0997949736566934,1.5072004027301485e-18,0.0160510091303961,0.0009287216943355,0.0049336932008718,0.030587182172951,0.0,1.6024889500824669e-18,0.0077196684713814,0.0,0.0,0.035112963310434,0.0030959908958827,0.015403484133139859,0.18650328673158212,0.05703270371758281,0.5860768667299529,0.0997949736566934,0.0169797308247316,0.0382089542063167
2015-03-31,NORMAL,dynamic,0.0017375403807466,0.0318718017005693,0.1117640093887699,0.0340126988523812,0.0,0.0,3.232697874438095e-18,0.0,0.0551416577377692,0.0937187789029307,0.0151352418034233,0.2116769660669343,0.0589820917394991,0.0,2.4875176731146863e-19,0.0374518604203652,0.0060472288164086,0.0093843436598679,0.0878033286993771,0.0452760220717074,2.3279702659017594e-19,0.0545547978208493,7.206413962973328e-19,3.50049825791781e-10,0.1790509736696662,0.0,4.962595260593883e-19,0.2003315060620004,0.13307935112113434,0.1639956784441232,0.4497100314760996,2.4875176731146863e-19,0.0528834328966417,4.962595260593883e-19
2015-04-30,CALM,dynamic,0.0016095740552827,0.0300751456248306,0.0630378719412634,0.0877862110172269,0.0423295791684511,3.534282793529587e-17,1.987418684846563e-18,1.0839430097191895e-18,5.293460918527002e-18,0.1019730783002765,0.0128470928198579,0.5370236148543878,3.3910910156645683e-18,1.0116882107055647e-16,0.0,0.0485462403943946,8.23420491155389e-18,4.04950055475138e-19,0.035286563086992,6.069537723632134e-19,6.8361944851328e-19,4.765595562658187e-18,0.0047586721803059,2.8567283377375306e-19,0.0231342467091679,0.0195559658306838,0.0237208636969914,0.1979123343072473,0.03528656308699204,0.1148201711201344,0.5601578615635557,0.0,0.048546240394394605,0.0432768295276752
2015-05-29,CALM,dynamic,0.0016095740552827,0.0300751456248306,0.0630378719412634,0.0877862110172269,0.0423295791684511,3.534282793529587e-17,1.987418684846563e-18,1.0839430097191895e-18,5.293460918527002e-18,0.1019730783002765,0.0128470928198579,0.5370236148543878,3.3910910156645683e-18,1.0116882107055647e-16,0.0,0.0485462403943946,8.23420491155389e-18,4.04950055475138e-19,0.035286563086992,6.069537723632134e-19,6.8361944851328e-19,4.765595562658187e-18,0.0047586721803059,2.8567283377375306e-19,0.0231342467091679,0.0195559658306838,0.0237208636969914,0.1979123343072473,0.03528656308699204,0.1148201711201344,0.5601578615635557,0.0,0.048546240394394605,0.0432768295276752
2015-06-30,NORMAL,dynamic,0.0016095740552827,0.0300751456248306,0.0,0.1020624704245162,0.0313970547981321,2.756069690686858e-18,0.0766776973879229,0.0,0.0654560165020944,0.0,0.0508776835268067,0.2686613255298929,0.1176397942599222,0.0,0.0245561111569702,0.0071707489732213,0.0016902397763376,0.0,0.1479035285536203,0.0,0.0551031347502699,7.082926436799206e-19,8.738414220348754e-19,1.1443901353353635e-09,0.0242508664731051,0.0,0.0265533267427973,0.1334595252226483,0.27968436183620327,0.1163337000289011,0.4105519862629202,0.0245561111569702,0.0088609887495589,0.0265533267427973
2015-07-31,CALM,dynamic,0.0014361601080656,0.0264062553845649,0.0089955279794603,0.0049194434963499,0.0,0.0,0.0153192240032948,0.0430503708471848,0.076933480412621,0.0,0.01492958007032,0.5180785300539745,1.5092268183547994e-18,1.3752986993244119e-17,0.0089834784072291,1.791489846528868e-18,0.0154536736597316,0.0692900854907939,0.0568905903184539,0.0,0.0048607511272658,0.0,0.0,0.0,0.0660214150121975,0.0,0.0962738491211222,0.013914971475810202,0.1201209362961993,0.091863060482941,0.584099945066172,0.0089834784072291,0.08474375915052551,0.0962738491211222
2015-08-31,STRESS,dynamic,0.0014361601080656,0.0264062553845649,0.0621243919843466,4.6406998453094034e-18,7.641237281824482e-19,0.1071811554076893,0.0146463435590229,0.0,0.0610820638172118,1.4357517529074477e-18,0.0084048640427809,0.2122292178862818,1.4429774964153925e-18,0.0,0.1418881036688278,0.0,2.4832292158208653e-19,0.0730537347451108,0.0,1.0669066652877898e-18,0.0,0.0987636693573323,1.833636263097361e-20,1.164671042241374e-09,0.0789939483707019,0.1416325059960224,6.445827599451061e-19,0.1608880613416789,0.12182750013138324,0.06948692785999269,0.2912231662569837,0.1418881036688278,0.0730537347451108,0.1416325059960224
2015-09-30,NORMAL,dynamic,0.0014361601080656,0.0264062553845649,0.0241150006190545,8.571447982131804e-19,2.5566530985665183e-18,0.0258435985637708,1.2175150660496132e-18,0.0517922507359468,0.0070844307723097,1.8879855701713592e-19,3.5846834215787044e-18,0.2018644601462829,6.8502287579347e-19,6.190578943152826e-18,0.0,0.0600445737229325,0.0183222744534256,0.0679438715431293,0.0711775557320382,0.0597593738098407,0.0,0.0347463112250315,0.025597560389161,0.0,0.0622208843680527,0.172112796608351,0.1173750573106719,0.08445887223324701,0.2085727788415965,0.007084430772309703,0.2640853445143356,0.0,0.1463107197194874,0.2894878539190229
2015-10-30,NORMAL,dynamic,0.0014361601080656,0.0264062553845649,0.0241150006190545,8.571447982131804e-19,2.5566530985665183e-18,0.0258435985637708,1.2175150660496132e-18,0.0517922507359468,0.0070844307723097,1.8879855701713592e-19,3.5846834215787044e-18,0.2018644601462829,6.8502287579347e-19,6.190578943152826e-18,0.0,0.0600445737229325,0.0183222744534256,0.0679438715431293,0.0711775557320382,0.0597593738098407,0.0,0.0347463112250315,0.025597560389161,0.0,0.0622208843680527,0.172112796608351,0.1173750573106719,0.08445887223324701,0.2085727788415965,0.007084430772309703,0.2640853445143356,0.0,0.1463107197194874,0.2894878539190229
2015-11-30,NORMAL,dynamic,0.0015520476644328,0.0308295796263641,0.0130992308731487,0.1051682799838768,2.747097225654529e-18,0.0880416964837755,1.8065012080215347e-18,9.53505766892251e-19,0.1101277597629699,0.0008830160701837,0.1137912446178341,0.2984179833862433,0.1591861805175826,0.0,0.0171496985266162,2.681448257471333e-18,0.0409375183392083,0.0,0.0,0.0,0.0316609778568566,0.0,0.0,2.7615727665720095e-10,0.0,0.0,0.0215364133055466,0.1182675108570255,0.11970267461678936,0.2248020204509877,0.4576041639038259,0.0171496985266162,0.0409375183392083,0.0215364133055466
2015-12-31,NORMAL,dynamic,0.0015520476644328,0.0308295796263641,0.1323016362621222,2.302112197523329e-19,0.0401261399318451,0.0130043416164545,0.0,0.0080642932896256,8.269625062267709e-19,7.738169266138307e-19,0.0518984928794983,0.3161595547616763,0.1592226255625217,0.0,0.0,0.0,0.0680778308599613,0.0752065167551503,6.1547151638153955e-19,0.0096233992098273,0.0,0.0,2.8906808935107204e-18,0.0,0.0,0.0909799182767313,0.0353352505945857,0.17242777619396732,0.0306920341159074,0.0518984928794983,0.475382180324198,0.0,0.1432843476151116,0.126315168871317
2016-01-29,NORMAL,dynamic,0.0015520476644328,0.0308295796263641,0.1323016362621222,2.302112197523329e-19,0.0401261399318451,0.0130043416164545,0.0,0.0080642932896256,8.269625062267709e-19,7.738169266138307e-19,0.0518984928794983,0.3161595547616763,0.1592226255625217,0.0,0.0,0.0,0.0680778308599613,0.0752065167551503,6.1547151638153955e-19,0.0096233992098273,0.0,0.0,2.8906808935107204e-18,0.0,0.0,0.0909799182767313,0.0353352505945857,0.17242777619396732,0.0306920341159074,0.0518984928794983,0.475382180324198,0.0,0.1432843476151116,0.126315168871317
2016-02-29,NORMAL,dynamic,0.001912647409485,0.0446891599669981,0.0245098201624274,0.0,0.1072584707371545,0.0955072562714934,0.0509515699978023,0.0621949861407781,0.0016573071876478,0.065310873016372,8.037683640154845e-19,0.3543669823360284,0.0079737146454393,1.80280817637724e-17,5.7639501102976174e-18,0.0,0.0610349964470899,0.0,0.0205609452393904,0.006407562928143,0.0,1.2548599235790097e-18,0.0,0.0,0.0,0.1422655148902328,0.0,0.1317682908995819,0.23562232057760718,0.0669681802040198,0.3623406969814677,5.7639501102976174e-18,0.0610349964470899,0.1422655148902328
2016-03-31,CALM,dynamic,0.001912647409485,0.0446891599669981,0.0,0.0,0.0350436253685033,3.532965238056434e-19,5.1502681075022345e-18,0.1227872321245034,9.847849671011113e-19,0.0,0.037851494780383,0.487156266457414,0.0,0.0,0.0364472085726583,2.0113771965140125e-18,0.0,0.1839692009397883,8.620853979500551e-19,0.0602314750175218,0.0,0.0096809336227603,0.0268325601557571,2.960710143969658e-09,7.074057736124998e-18,0.0,0.0,0.0715571191470207,0.18301871010273535,0.037851494780383,0.487156266457414,0.0364472085726583,0.1839692009397883,0.0
2016-04-29,NORMAL,dynamic,0.001912647409485,0.0446891599669981,0.0,0.0,0.0350436253685033,3.532965238056434e-19,5.1502681075022345e-18,0.1227872321245034,9.847849671011113e-19,0.0,0.037851494780383,0.487156266457414,0.0,0.0,0.0364472085726583,2.0113771965140125e-18,0.0,0.1839692009397883,8.620853979500551e-19,0.0602314750175218,0.0,0.0096809336227603,0.0268325601557571,2.960710143969658e-09,7.074057736124998e-18,0.0,0.0,0.0715571191470207,0.18301871010273535,0.037851494780383,0.487156266457414,0.0364472085726583,0.1839692009397883,0.0
2016-05-31,CALM,dynamic,0.0019536242055151,0.0441750425624321,0.0,1.62415668454047e-18,2.6951659098510062e-18,3.7785302304251616e-19,0.0471425392028119,0.1008854571877258,0.0749469459840988,0.0006465049225433,0.0470921970762646,0.4093578264863536,3.6248034818151276e-18,0.0,2.3662568335714927e-19,0.0287488704613919,0.0424549430854881,0.0,0.0096773477361372,0.0282014954144519,0.0390485966877029,0.1537840511558507,0.0080008086445551,0.0,7.236347170961937e-19,3.8640147912671263e-19,0.0100124159546238,0.1617848598004058,0.22495543622882974,0.12268564798290671,0.4093578264863536,2.3662568335714927e-19,0.07120381354687999,0.0100124159546238
2016-06-30,NORMAL,dynamic,0.0019536242055151,0.0441750425624321,0.0297273231216945,4.9179198987555755e-18,7.583530203920184e-19,0.0493858406336553,1.5302773679092298e-19,0.0077314263106911,0.011165954826328,0.0,0.0383906582936435,0.4707080483165177,0.1104030515947925,6.4866137088721154e-18,0.0295794083031485,0.0351431369459732,0.0,0.0,7.456168858576195e-19,0.0859190179203086,0.0216913825450848,0.0120846652417377,1.1734634955254241e-19,2.198033288323028e-09,0.0,0.0980700837483907,4.389493947209376e-19,0.04181198836343221,0.16472766960777308,0.0495566131199715,0.5811110999113102,0.0295794083031485,0.0351431369459732,0.0980700837483907
2016-07-29,CALM,dynamic,0.0019536242055151,0.0441750425624321,0.0297273231216945,4.9179198987555755e-18,7.583530203920184e-19,0.0493858406336553,1.5302773679092298e-19,0.0077314263106911,0.011165954826328,0.0,0.0383906582936435,0.4707080483165177,0.1104030515947925,6.4866137088721154e-18,0.0295794083031485,0.0351431369459732,0.0,0.0,7.456168858576195e-19,0.0859190179203086,0.0216913825450848,0.0120846652417377,1.1734634955254241e-19,2.198033288323028e-09,0.0,0.0980700837483907,4.389493947209376e-19,0.04181198836343221,0.16472766960777308,0.0495566131199715,0.5811110999113102,0.0295794083031485,0.0351431369459732,0.0980700837483907
2016-08-31,CALM,dynamic,0.0018642158692621,0.0402965896926522,0.0218363721143181,0.0455706918102818,0.0,0.0,0.0703866228645197,1.0728173477517661e-18,0.0,0.0061742202125591,0.0679435906817834,0.4892441944407948,0.0772284038365112,7.662641756903148e-18,0.0653799315719463,0.0114692896228044,0.0949103651132072,0.0115456571870242,0.0,0.0,0.0,0.0383106576688661,0.0,2.8753832518282133e-09,0.0,1.1368320313185477e-18,2.2736640626370946e-18,0.105717721593466,0.07038662573990295,0.07411781089434251,0.566472598277306,0.0653799315719463,0.1179253119230358,3.4104960939556423e-18
2016-09-30,CALM,dynamic,0.0018642158692621,0.0402965896926522,0.0,2.6899403893607717e-18,0.00458104765681,1.6130583502357548e-17,0.1431867454521359,0.1466044078375513,0.0,6.127892627177194e-18,0.011341818132377,0.4493026386308169,0.017380656870774,0.0,0.026063396857781,0.0257678346627003,8.280680273106736e-19,0.0,0.0,0.0871584483949442,7.7755701344932675e-19,2.0400266666936737e-18,0.0886130055041089,0.0,0.0,1.8242283614191098e-18,0.0,0.0931940531609189,0.3769496016846314,0.011341818132377007,0.4666832955015909,0.026063396857781,0.0257678346627003,1.8242283614191098e-18
2016-10-31,NORMAL,dynamic,0.0019039386188339,0.0408920121104275,0.0459431510627772,0.0,8.791832118837947e-18,0.0,2.4746665375244213e-18,0.0623674851308893,0.0,0.0,0.0,0.5975466748196542,2.686729509850093e-19,0.0,0.0063796729431596,5.97448212956235e-18,1.796069291500337e-18,0.0214519444709198,0.0267277507489589,0.0012003035021377,0.0315226369814591,0.10091718486978,0.0905454372701707,2.4745217974855896e-18,0.0153977582000929,1.1670812718250902e-18,0.0,0.2374057732027279,0.12181817636344501,0.0,0.6129444330197471,0.0063796729431596,0.021451944470919807,1.1670812718250902e-18
2016-11-30,CALM,dynamic,0.0019039386188339,0.0408920121104275,1.3133116550040093e-17,0.1205602661213252,0.0,6.033882216685497e-18,0.1108836653579257,0.0,5.888142385697902e-18,0.0,0.0637536423958084,0.3623138379303023,0.0,7.44620691916022e-18,0.0022627691859262,0.0481081763729349,0.0253994658093463,8.246702326483746e-19,0.134049869772684,0.0,0.0254540257996638,5.404499385557232e-19,0.0170163789612679,2.589410301941144e-10,0.0,7.399328049694407e-18,0.0901979020338738,0.13757664508259312,0.27038756118921453,0.0637536423958084,0.3623138379303023,0.0022627691859262,0.0735076421822812,0.09019790203387382
2016-12-30,CALM,dynamic,0.0019039386188339,0.0408920121104275,1.3133116550040093e-17,0.1205602661213252,0.0,6.033882216685497e-18,0.1108836653579257,0.0,5.888142385697902e-18,0.0,0.0637536423958084,0.3623138379303023,0.0,7.44620691916022e-18,0.0022627691859262,0.0481081763729349,0.0253994658093463,8.246702326483746e-19,0.134049869772684,0.0,0.0254540257996638,5.404499385557232e-19,0.0170163789612679,2.589410301941144e-10,0.0,7.399328049694407e-18,0.0901979020338738,0.13757664508259312,0.27038756118921453,0.0637536423958084,0.3623138379303023,0.0022627691859262,0.0735076421822812,0.09019790203387382
2017-01-31,CALM,dynamic,0.0020197445363473,0.0406146666160603,0.0,0.033324099046144,0.0,0.0258424043989027,0.0,0.04731498680398,0.0473189952970352,4.147681716165837e-18,0.0195599826792323,0.6502938082309475,0.0431217724257221,0.0,0.0379917424958396,1.9945382503618625e-19,0.0112970306190443,0.0104569890564637,0.0,0.0586706015430642,2.183598850552788e-18,0.0148075867573514,0.0,6.462725700302704e-10,0.0,4.830527115919824e-18,2.415263557959912e-18,0.0481316858034954,0.13182799339221946,0.0668789779762675,0.6934155806566696,0.0379917424958396,0.021754019675508,7.245790673879736e-18
2017-02-28,CALM,dynamic,0.0020197445363473,0.0406146666160603,0.0300491823285775,0.0,0.0544576668457541,0.0,2.3775238514683146e-18,0.1200678006606685,0.0719175992883271,0.0,0.0,0.4268958875976178,7.810972688322125e-19,2.4994797797512172e-18,0.0072084452430719,0.0454855798625464,1.6650468839532362e-18,0.1227920243523038,0.0013006983326152,0.0179193332677923,0.0547750136048029,0.0058010804900881,2.303471907999183e-18,0.0,0.0,1.0442337719299725e-18,0.0413296881258338,0.0903079296644197,0.1940628458658789,0.0719175992883271,0.4268958875976178,0.0072084452430719,0.1682776042148502,0.0413296881258338
2017-03-31,CALM,dynamic,0.0020197445363473,0.0406146666160603,0.0045110150744145,0.0468805951633788,0.0084929314121866,0.0805144187849847,0.013298796917339,0.0368477733814186,0.1089097890865535,0.0,0.0004607282172509,0.3905575978523897,0.0,0.0,0.0990617188942861,0.0,0.0510778459524601,0.0048289361292827,0.0,0.0683748674965317,0.0341172500602823,0.0,0.0037955844613483,0.0,0.0084668455131491,0.0366602149623684,0.003143090640374,0.0636801261113282,0.2331531066405563,0.1093705173038044,0.3990244433655388,0.0990617188942861,0.0559067820817428,0.039803305602742395
