date,regime,weights_mode,effective_from,q_noise,r_noise,subfactor_w_ev_ebitda,subfactor_w_fcf_yield,subfactor_w_earnings_yield,subfactor_w_roic,subfactor_w_net_debt_ebitda,subfactor_w_gross_margin,subfactor_w_rev_growth_ttm,subfactor_w_eps_growth_fy1,subfactor_w_rev_growth_ntm,subfactor_w_return_12m_ex1,subfactor_w_return_6m,subfactor_w_return_12m,subfactor_w_eps_revision_1m,subfactor_w_delta_roic,subfactor_w_delta_gross_margin,subfactor_w_delta_oper_margin,subfactor_w_gp_over_assets,subfactor_w_accruals,subfactor_w_piotroski_f_score,subfactor_w_ev_ebit,subfactor_w_book_to_price,subfactor_w_rd_intensity,subfactor_w_high52w_proximity,subfactor_w_market_beta_756d,subfactor_w_idiosyncratic_vol_63d,factor_w_value,factor_w_quality,factor_w_growth,factor_w_momentum,factor_w_revisions,factor_w_prof_momentum,factor_w_lowvol
2014-01-30,NORMAL,dynamic,2013-12-31,0.0021855901197035,0.0379910886432531,0.0352897157259978,0.0890218458079357,0.0,2.0395699290509024e-18,0.0187029067169768,0.0,0.096398559666196,0.0,0.0892374211492733,0.2588166762098143,0.0635504120150365,1.6140515865627454e-17,3.668159301602786e-19,0.0773201628120385,2.2193528570904297e-19,0.0034876934559823,0.2366934815935633,3.3361856248850705e-19,0.0,8.747502616851086e-19,1.0338457201043777e-17,3.8598937179647163e-19,0.0017300273920723,0.0297510974551127,1.865606368678987e-18,0.12431156153393352,0.2553963883105401,0.18563598081546928,0.3240971156169231,3.668159301602786e-19,0.0808078562680208,0.029751097455112705
2014-02-28,CALM,dynamic,2014-02-28,0.0021921249484947,0.0204234070106082,0.0461946282133222,0.0158629907340044,0.0,7.084876713073238e-18,0.0051555843487375,0.058571799019001,1.2554907228120788e-18,0.0547116409257469,0.0193263693164531,0.2241946264468233,6.086497916813737e-18,1.7561828456145873e-18,0.0807440497542343,0.0749647650849398,0.0295452893832867,0.1199169633475901,0.0,0.1554425704227904,1.7862550239342496e-17,0.0427349505559665,8.871123577769078e-18,1.1878295465262078e-19,1.9245835702767432e-19,1.0600250656680725e-18,0.0726337724471029,0.10479256950329312,0.21916995379052892,0.0740380102422,0.2241946264468233,0.0807440497542343,0.2244270178158166,0.0726337724471029
2014-03-31,CALM,dynamic,2014-03-31,0.0021921249484947,0.0204234070106082,0.0461946282133222,0.0158629907340044,0.0,7.084876713073238e-18,0.0051555843487375,0.058571799019001,1.2554907228120788e-18,0.0547116409257469,0.0193263693164531,0.2241946264468233,6.086497916813737e-18,1.7561828456145873e-18,0.0807440497542343,0.0749647650849398,0.0295452893832867,0.1199169633475901,0.0,0.1554425704227904,1.7862550239342496e-17,0.0427349505559665,8.871123577769078e-18,1.1878295465262078e-19,1.9245835702767432e-19,1.0600250656680725e-18,0.0726337724471029,0.10479256950329312,0.21916995379052892,0.0740380102422,0.2241946264468233,0.0807440497542343,0.2244270178158166,0.0726337724471029
2014-04-30,CALM,dynamic,2014-04-30,0.0021921249484947,0.0204234070106082,0.0461946282133222,0.0158629907340044,0.0,7.084876713073238e-18,0.0051555843487375,0.058571799019001,1.2554907228120788e-18,0.0547116409257469,0.0193263693164531,0.2241946264468233,6.086497916813737e-18,1.7561828456145873e-18,0.0807440497542343,0.0749647650849398,0.0295452893832867,0.1199169633475901,0.0,0.1554425704227904,1.7862550239342496e-17,0.0427349505559665,8.871123577769078e-18,1.1878295465262078e-19,1.9245835702767432e-19,1.0600250656680725e-18,0.0726337724471029,0.10479256950329312,0.21916995379052892,0.0740380102422,0.2241946264468233,0.0807440497542343,0.2244270178158166,0.0726337724471029
2014-05-30,CALM,dynamic,2014-04-30,0.0021921249484947,0.0204234070106082,0.0461946282133222,0.0158629907340044,0.0,7.084876713073238e-18,0.0051555843487375,0.058571799019001,1.2554907228120788e-18,0.0547116409257469,0.0193263693164531,0.2241946264468233,6.086497916813737e-18,1.7561828456145873e-18,0.0807440497542343,0.0749647650849398,0.0295452893832867,0.1199169633475901,0.0,0.1554425704227904,1.7862550239342496e-17,0.0427349505559665,8.871123577769078e-18,1.1878295465262078e-19,1.9245835702767432e-19,1.0600250656680725e-18,0.0726337724471029,0.10479256950329312,0.21916995379052892,0.0740380102422,0.2241946264468233,0.0807440497542343,0.2244270178158166,0.0726337724471029
2014-06-30,CALM,dynamic,2014-06-30,0.0021921249484947,0.0204234070106082,0.0461946282133222,0.0158629907340044,0.0,7.084876713073238e-18,0.0051555843487375,0.058571799019001,1.2554907228120788e-18,0.0547116409257469,0.0193263693164531,0.2241946264468233,6.086497916813737e-18,1.7561828456145873e-18,0.0807440497542343,0.0749647650849398,0.0295452893832867,0.1199169633475901,0.0,0.1554425704227904,1.7862550239342496e-17,0.0427349505559665,8.871123577769078e-18,1.1878295465262078e-19,1.9245835702767432e-19,1.0600250656680725e-18,0.0726337724471029,0.10479256950329312,0.21916995379052892,0.0740380102422,0.2241946264468233,0.0807440497542343,0.2244270178158166,0.0726337724471029
2014-07-31,NORMAL,dynamic,2014-07-31,0.0017938596147052,0.0298304995761452,0.0746134520262054,0.0718266415801356,0.0,0.0831583750909843,0.0,0.0,0.0,5.041364358780717e-18,0.0517117534388533,0.4036175424941924,2.5136436326329445e-18,0.0,0.0,0.0139972934181076,0.072564344542702,0.0,1.408204441743788e-19,0.0220303187676308,0.0087167553856694,0.029010495982929,0.1472114450561075,3.472640121028073e-19,5.903010537239693e-18,0.0,0.0215415822164822,0.3226620346453775,0.1139054492442845,0.05171175343885331,0.4036175424941924,0.0,0.0865616379608096,0.0215415822164822
2014-08-29,CALM,dynamic,2014-07-31,0.0017938596147052,0.0298304995761452,0.0746134520262054,0.0718266415801356,0.0,0.0831583750909843,0.0,0.0,0.0,5.041364358780717e-18,0.0517117534388533,0.4036175424941924,2.5136436326329445e-18,0.0,0.0,0.0139972934181076,0.072564344542702,0.0,1.408204441743788e-19,0.0220303187676308,0.0087167553856694,0.029010495982929,0.1472114450561075,3.472640121028073e-19,5.903010537239693e-18,0.0,0.0215415822164822,0.3226620346453775,0.1139054492442845,0.05171175343885331,0.4036175424941924,0.0,0.0865616379608096,0.0215415822164822
2014-09-30,NORMAL,dynamic,2014-09-30,0.0017938596147052,0.0298304995761452,0.0746134520262054,0.0718266415801356,0.0,0.0831583750909843,0.0,0.0,0.0,5.041364358780717e-18,0.0517117534388533,0.4036175424941924,2.5136436326329445e-18,0.0,0.0,0.0139972934181076,0.072564344542702,0.0,1.408204441743788e-19,0.0220303187676308,0.0087167553856694,0.029010495982929,0.1472114450561075,3.472640121028073e-19,5.903010537239693e-18,0.0,0.0215415822164822,0.3226620346453775,0.1139054492442845,0.05171175343885331,0.4036175424941924,0.0,0.0865616379608096,0.0215415822164822
2014-10-31,CALM,dynamic,2014-10-31,0.0017938596147052,0.0298304995761452,0.0746134520262054,0.0718266415801356,0.0,0.0831583750909843,0.0,0.0,0.0,5.041364358780717e-18,0.0517117534388533,0.4036175424941924,2.5136436326329445e-18,0.0,0.0,0.0139972934181076,0.072564344542702,0.0,1.408204441743788e-19,0.0220303187676308,0.0087167553856694,0.029010495982929,0.1472114450561075,3.472640121028073e-19,5.903010537239693e-18,0.0,0.0215415822164822,0.3226620346453775,0.1139054492442845,0.05171175343885331,0.4036175424941924,0.0,0.0865616379608096,0.0215415822164822
