date,symbol,qty,price,side,fee,slip
2014-01-31,A,734.0,41.5855,LONG,3.6710649616128395,0.0032162403505341204
2014-01-31,NVMI,17167.0,10.774600000000001,LONG,85.83256949870376,0.024604802648508582
2014-01-31,NVR,108.0,1153.5907,LONG,1.0,0.18066781501843518
2014-01-31,NVS,3447.0,67.0265,LONG,17.23261286974411,0.007817093457138734
2014-01-31,O,3410.0,39.4956,LONG,17.049988332781037,0.005002187932033063
2014-01-31,ODFL,4386.0,18.085,LONG,21.92798507793675,0.004953055939229118
2014-01-31,OGE,3578.0,34.0753,LONG,17.892213186619767,0.0053067377472784776
2014-01-31,OKE,348.0,59.9628,LONG,1.7408643667350334,0.0028318395752647873
2014-01-31,OMC,2355.0,72.5907,LONG,11.776137492288994,0.010702545978201533
2014-01-31,ON,5359.0,8.361500000000001,LONG,26.79425330985337,0.0014916026519027233
2014-01-31,ONB,9302.0,14.0061,LONG,46.50919589350455,0.0061463073145408735
2014-01-31,ONTO,5455.0,16.958000000000002,LONG,27.27388674254303,0.017994066069581167
2014-01-31,OPCH,368.0,34.050000000000004,LONG,1.8391992718826344,0.010016252318231793
2014-01-31,ORCL,1598.0,36.901900000000005,LONG,7.990602444076941,0.0018909551032871875
2014-02-28,A,734.0,40.7048,SHORT,3.67,0.005057369416319639
2014-02-28,AXON,1632.0,19.2342,LONG,8.157500391610078,0.0041598235653375615
2014-02-28,BKNG,70.0,1348.9269000000002,LONG,1.0,0.0869132642361372
2014-02-28,DXCM,3265.0,11.2775,LONG,16.326027978606515,0.00252094171436837
2014-02-28,ICLR,906.0,46.858900000000006,LONG,4.5307796802229054,0.01888080856301051
2014-02-28,IPGP,306.0,71.7829,LONG,1.5307319599986013,0.012931702732582706
2014-02-28,MAR,928.0,54.2348,LONG,4.642021067393254,0.004817345442025458
2014-02-28,MFC,1063.0,18.9826,LONG,5.317498625359309,0.002643922950732493
2014-02-28,MOH,2539.0,37.7044,LONG,12.693929728530948,0.0243708781924601
2014-02-28,MPLX,3415.0,47.979200000000006,LONG,17.076045052796186,0.047354128200245926
2014-02-28,NVMI,34.0,11.334000000000001,LONG,1.0,0.003978638721732329
2014-02-28,NVR,9.0,1192.1102,LONG,1.0,0.11020616561767875
2014-02-28,NVS,3447.0,70.49560000000001,SHORT,17.235,0.006594003938784696
2014-02-28,O,3410.0,43.0114,SHORT,17.049999999999997,0.004099066855060032
2014-02-28,ODFL,4386.0,17.7425,SHORT,21.93,0.0041324334445905705
2014-02-28,OGE,3578.0,35.9925,SHORT,17.89,0.007461848254099867
2014-02-28,OKE,348.0,59.1344,SHORT,1.74,0.0056129267758565655
2014-02-28,OMC,2355.0,75.6683,SHORT,11.775,0.011674993900835153
2014-02-28,ON,5359.0,9.3378,SHORT,26.795,0.002160336598265582
2014-02-28,ONB,9302.0,14.0228,SHORT,46.51,0.007247864263245179
2014-02-28,ONTO,5455.0,18.3281,SHORT,27.275000000000002,0.03185798960517615
2014-02-28,OPCH,368.0,28.514200000000002,SHORT,1.84,0.005768319159165699
2014-02-28,ORCL,1598.0,39.108000000000004,SHORT,7.99,0.001959535127773763
2014-02-28,RIOT,838.0,18.495,LONG,4.190234071458529,0.017433880590292307
2014-02-28,STN,5676.0,30.7103,LONG,28.379903837337533,0.04530235523268134
2014-02-28,TPL,12095.0,14.206700000000001,LONG,60.47557339959971,0.029049664933925128
2014-02-28,TSLA,95.0,16.3212,LONG,1.0,0.0005218588033747746
2014-02-28,TX,1514.0,29.6372,LONG,7.568589757048203,0.01716055874630073
2014-02-28,UNP,2547.0,90.19810000000001,LONG,12.734682494025611,0.008090292911731752
2014-03-31,AAON,339.0,12.391300000000001,LONG,1.6971858379760554,0.004659243678447151
2014-03-31,AEE,2849.0,41.205600000000004,LONG,14.242959633624569,0.005597891179756017
2014-03-31,AXON,547.0,18.2868,SHORT,2.735104367153648,0.003240186601777858
2014-03-31,BKNG,70.0,1191.8176,SHORT,1.0,0.07241816500311019
2014-03-31,CIGI,6455.0,31.4082,LONG,32.276440193195455,0.107831688569509
2014-03-31,DXCM,3265.0,10.337,SHORT,16.325,0.0030066464419933746
2014-03-31,FNV,490.0,45.8677,LONG,2.4509428172818915,0.007673233891908257
2014-03-31,GME,3900.0,10.2765,LONG,19.498208823400738,0.0014672409501673062
2014-03-31,GRMN,213.0,55.2638,LONG,1.0642454796222653,0.0038355107720378463
2014-03-31,ICLR,906.0,47.5364,SHORT,4.53,0.013555149841717361
